iter	Passed	Remaining
0	65	1908
1	76	1071
2	87	788
3	94	614
4	100	504
5	111	447
6	120	395
7	122	338
8	132	308
9	140	281
10	147	254
11	153	229
12	158	206
13	163	186
14	168	168
15	173	151
16	183	140
17	190	127
18	198	114
19	203	101
20	208	89
21	212	77
22	216	65223	219	54224	222	44225	226	34226	229	25227	233	16228	237	8229	242	0
